id,label,count,x,y,data,group
131,ig_latinoamerica_,1,0.2770950635956686,0.3564618346326336,,
132,colombia,1,0.28428087534696894,0.3563453038145868,,
133,one__shot__,1,0.27999799552724863,0.3528362698354099,,
134,igers,1,0.28759926103877215,0.3545664901547156,,
135,igersamerica,1,0.28041972650743013,0.3519757859375926,,
136,alaska,1,0.3049543251410092,0.3439573605323867,,
137,seenandunseen,1,0.316372975276712,0.3320481174658195,,
138,newtok,1,0.3091627204823673,0.3449533285816295,,
140,artofinstagram,1,0.3065855361647353,0.3221695172627696,,
142,exploretocreate,1,0.31238970210928974,0.35193463006879444,,
145,southamerica,1,0.2973627159722866,0.34085106730379905,,
146,rei1440project,1,0.3613249151924337,0.3306497021249977,,
147,visitsouthamerica,1,0.3047520999679409,0.282511999285825,,
148,peru,1,0.3048624873904381,0.32577909790522874,,
150,forestfire,1,0.3428261163207319,0.3949277516219665,,
151,thegreatoutdoors,1,0.30887987892557506,0.3536202564970577,,
153,landscapephotography,1,0.2998671752888493,0.35637329190469597,,
156,forest,1,0.29293239176198604,0.34257844935305176,,
159,liveoutdoors,1,0.33551255484070797,0.2932280780526396,,
161,wilderness,1,0.3265988450521844,0.3695848491768578,,
162,friendsinperson,1,0.2749712011641984,0.35630184495199857,,
163,cultureir,1,0.27431109607670073,0.36027844673809345,,
164,instaven,1,0.27547562657801444,0.35697903613266824,,
165,instalovenezuela,1,0.2748241595598857,0.3616741360093525,,
166,streetphotovenezuela,1,0.27412225911029536,0.3571716758845958,,
167,people_infinity,1,0.27616002348034585,0.3602408001606272,,
168,ig_color,1,0.28379148278494976,0.36092513546484517,,
169,streetcolor,1,0.276330222522521,0.36152452784026173,,
170,streetsgrammer,1,0.27504910419502787,0.3611639875196844,,
171,elnacionalweb,1,0.2723140550038339,0.3628052842128136,,
172,photography,1,0.28733449210921763,0.3510970099874494,,
173,myspc17,1,0.27427299272971656,0.35913469542363347,,
174,life_is_street,1,0.2753442524490466,0.3597934336610746,,
175,lensculturestreets,1,0.276389657774563,0.35472199347466793,,
176,spicollective,1,0.2805302664150676,0.3546136924067674,,
177,rmtf,1,0.27524176650662996,0.35529946430520204,,
178,ig_venezuelan_pro,1,0.27551292470324884,0.3576112035951966,,
179,urbanocity,1,0.2732718555796144,0.3612334384822609,,
180,documentaryphoto,1,0.2757329308067804,0.3627009100151843,,
181,everybodystreet,1,0.2803569897850055,0.35627114751932876,,
182,ig_venezuela,1,0.273512425393263,0.3593778437678427,,
183,colorphotography,1,0.2912737249685661,0.35997606803241766,,
184,instavenezuela,1,0.27262104058773545,0.36064418776242235,,
185,photodocumentary,1,0.27945306949446286,0.3596652496959004,,
186,life,1,0.29088070571887564,0.3449638900718617,,
187,nature,1,0.2975504025648245,0.35021984142844176,,
188,natgeoearthday,1,0.29242190159769493,0.3498272441651056,,
189,tybitto,1,0.29246502814760655,0.35260744547188755,,
190,fire,1,0.29467036425493,0.34774643145586565,,
191,people,1,0.29317920228520244,0.3509321705819203,,
192,dailylifeindia,1,0.288371656045984,0.3479037273682332,,
193,indiaclicks,1,0.29816453316365354,0.3664561575467801,,
194,agameoftones,1,0.29764120114775866,0.3612077127675519,,
195,ic_nature,1,0.29653168118551027,0.3688203422032333,,
196,ngtdailyshot,1,0.29672340587873547,0.3597831668438554,,
200,moodygrams,1,0.29854796007573325,0.36512726149205743,,
201,skyphotography,1,0.29723890968395944,0.36925294634149175,,
202,flowers,1,0.28283803368589927,0.34065250818435955,,
203,artofvisuals,1,0.3029897520102698,0.36106947920138494,,
204,summer,1,0.28529438921635825,0.33844925794906255,,
207,nikonphotography,1,0.2976911668956738,0.3688608964183207,,
208,igersofindia,1,0.29612605346992343,0.3651779696073429,,
209,lonelyplanetindia,1,0.2953787814464975,0.3664407561697683,,
210,rsa_light,1,0.29541802455174826,0.3693427093015207,,
211,india_ig,1,0.2988683659097055,0.3661800296716811,,
212,naturephotography,1,0.2935582797699716,0.3619019610136196,,
214,indiaphotoproject,1,0.29767158471671645,0.3592856140101007,,
218,outdoorexhibition,1,0.31666262645522814,0.3753547674303951,,
219,objectifs,1,0.3367021987557502,0.35314248795806435,,
221,enviroment,1,0.29634240630038616,0.34214346031388676,,
222,northernghana,1,0.2905393647617239,0.3192127189792259,,
223,farming,1,0.29868007264970625,0.34597414196259607,,
225,ghana,1,0.29401514792962136,0.344191583394876,,
230,everydayafrica,1,0.29118129999732567,0.35310362079161123,,
233,himalayas,1,0.2983024937635093,0.3356024000138749,,
235,climatechangeisreal,1,0.29980018261661195,0.34813142099439087,,
238,leonardodicaprio,1,0.30385040810935143,0.33454928903136005,,
239,drought,1,0.2913754051503008,0.34371747895319965,,
240,amazonwatch,1,0.3028456037839822,0.3249636117912959,,
241,greenpeace,1,0.3017737081600507,0.34567123023432583,,
242,maasai,1,0.301233792105085,0.3311300140680213,,
243,unfccc,1,0.30458762388546967,0.3186685923854146,,
244,tansania,1,0.30234920788979985,0.3310424524974374,,
245,wwf,1,0.3005290758530966,0.34431486300697667,,
246,350org,1,0.30153853112564943,0.3301103151794818,,
247,janegoodallinstitute,1,0.30410944850320637,0.323218368685935,,
248,janegoodall,1,0.30511821491477387,0.3236011282850966,,
249,afrika,1,0.3099924657095051,0.33976354777323614,,
250,aceh,1,0.2811200774062485,0.36161053454072034,,
251,streetphoto,1,0.28380730308717445,0.35500575613877744,,
252,1000kata,1,0.29060447410537876,0.35031966019844235,,
253,dailylife,1,0.2895237711606868,0.35231316602188245,,
254,pewartafotoindonesia,1,0.2827690431220466,0.3619508553324754,,
255,creativeimagemagazine,1,0.2851713074374038,0.3639273307139822,,
256,indonesia,1,0.29641651122923496,0.3508612256206483,,
257,boukan,1,0.24599449827405664,0.35160042951186454,,
258,dryseason,1,0.2672131558662835,0.2931703700282605,,
262,heaven,1,0.29256896476729455,0.3636561828925947,,
263,micalidoscopio,1,0.27743076849198733,0.3524606075323625,,
264,cali,1,0.28228073818909144,0.34959055414298545,,
266,everyday,1,0.26521749663325506,0.3815489002400998,,
268,forestproject,1,0.29967772136492205,0.31101196269337095,,
269,saverainforest,1,0.2971416078407097,0.31063869673445726,,
270,sukuanakdalam,1,0.2952684920850303,0.3114655853819377,,
271,orangrimba,1,0.2955019928320965,0.31006161050059716,,
272,tokyo,1,0.30179122884665166,0.3280358031105618,,
273,extremeweather,1,0.29982070673676037,0.32836931292074906,,
274,japan,1,0.29806399363120306,0.32640803368121246,,
275,photoreportage,1,0.2729178992838914,0.356692835583134,,
276,marcha,1,0.2693403211455566,0.3580712371698274,,
277,agenciazur,1,0.27943264020987135,0.34910046810618417,,
278,streetphotographer,1,0.27672514596803466,0.3510655800589756,,
279,caracas,1,0.2757661011887921,0.35420671240050616,,
280,ciudad_ve,1,0.2719020774184302,0.3535226328453145,,
281,fotoperiodismo,1,0.26960347609909274,0.3573818388241573,,
282,venezuela,1,0.27510541407452843,0.35459713050832825,,
283,ig_caracas_,1,0.2737754333754936,0.35473462508881354,,
284,hub_ve,1,0.2747484793484376,0.35732540499641086,,
285,ccs_entrecalles,1,0.27369913739260987,0.35394037739136863,,
286,labellalibertad,1,0.2734206447794016,0.35306614494970534,,
287,ccs,1,0.2740425807517908,0.352199360572045,,
288,photojournalist,1,0.27948263849368327,0.3561692025358559,,
289,street_people,1,0.27261625262085387,0.35395399007689,,
290,oposicion,1,0.2700664494111278,0.358615615011954,,
291,10a,1,0.2688756614928056,0.3557051743250633,,
292,fotografia,1,0.2724084750785083,0.35580513241994693,,
293,love,1,0.29885956394924573,0.3486499368892612,,
295,instadaily,1,0.2917621155030997,0.3512262928500816,,
296,sun,1,0.29659527544904163,0.3495453829821586,,
297,instagood,1,0.29223393609886467,0.35346914526616685,,
298,green,1,0.29992271826417904,0.3397312199990356,,
300,liveauthentic,1,0.3045425422325713,0.35270794285369095,,
303,livefolk,1,0.32277920567277907,0.3638962007338855,,
305,nofilter,1,0.29687924946322874,0.35292842277383346,,
307,ourplanetdaily,1,0.3004184212393093,0.35060478749175616,,
308,veggie,1,0.29359070687569433,0.3502314959553437,,
309,climateaction,1,0.3025613621782825,0.3409113911540597,,
311,beauty,1,0.2910519926228562,0.3403024010236318,,
315,work,1,0.2834261665386377,0.34577290096590857,,
318,train,1,0.36048412987869904,0.35976352585337745,,
321,spring,1,0.28559987602303016,0.33949032562555065,,
322,animal,1,0.2901655710278239,0.34155382137446216,,
325,africa,1,0.29685040079879343,0.3439021409691596,,
327,ecology,1,0.29746001672787387,0.3337825388326068,,
328,kumasi,1,0.31611913079041587,0.32716996543465215,,
329,tamale,1,0.31742052069343085,0.32904031205979156,,
330,ecoschools,1,0.30821822249167763,0.33114163991692824,,
331,accra,1,0.2926953721562681,0.3467465814770636,,
332,akosombo,1,0.31034868383543257,0.32668119195173384,,
336,sdg,1,0.3067680828634345,0.34434558527315706,,
338,globalgoals,1,0.3093874966558774,0.32257987527598714,,
339,gasmask,1,0.31793012374351154,0.3386074259351569,,
340,masked,1,0.31725111739374473,0.3372025767787228,,
341,ecological,1,0.3183697601509418,0.339763052273345,,
342,nodapl,1,0.30686749375787686,0.3525592891179532,,
343,wanderlust,1,0.31268825096002173,0.3534498846390452,,
345,mask,1,0.309399950204617,0.33463149131711883,,
348,ecowarrior,1,0.31697990401186604,0.3356975937814286,,
349,inspirational,1,0.31929913767114465,0.3400683928269214,,
350,digitalnomad,1,0.3188735390160697,0.33768602243395807,,
351,travellingphotographer,1,0.31806461321942847,0.33642523436394073,,
352,ecologicalawareness,1,0.31967017013290894,0.338707912291229,,
354,natgeo,1,0.29540494064918393,0.35184180174071195,,
355,indiafellow,1,0.30996194731654764,0.3583951950061629,,
357,icestupaartificialglacier,1,0.3093329690308943,0.35912169830309487,,
358,indiaphotostory,1,0.31368007169730727,0.3636156792242459,,
359,ladakh,1,0.3108739277369437,0.3569258316204616,,
360,neverstopexploring,1,0.31104942326163154,0.3521537821909641,,
361,volunteer,1,0.2982964436315409,0.3409612848502299,,
362,getoutside,1,0.3207603225767658,0.3686419406056505,,
363,outdoor,1,0.3145057184136117,0.3623926527645234,,
364,explore,1,0.3088292060725098,0.3508018510352009,,
365,earthpix,1,0.3104881466257028,0.3599536517155831,,
366,travelphotography,1,0.3022537252081062,0.3545390004471393,,
367,incredibleindia,1,0.3020846425468368,0.35928237528727536,,
368,camp4pix,1,0.3109331019997703,0.35781319359084623,,
369,travelgram,1,0.3034570577980197,0.3504411178441183,,
370,glacier,1,0.3008008172562129,0.3485495891273032,,
371,noorimages,1,0.26349988562165355,0.35675238531249015,,
372,dailyphoto,1,0.28591178643653714,0.35759633523764106,,
373,1415mobilephotographers,1,0.27612210434042717,0.35049852487647415,,
374,helloicp,1,0.26989911708024483,0.3526525502504467,,
375,1415mp,1,0.27072980804486113,0.3501040548788939,,
376,streetlife_award,1,0.26987791610034717,0.351651109666483,,
377,medailylife,1,0.2762722847913658,0.3514930330908173,,
378,phmuseum,1,0.26941573350134806,0.3505894752400269,,
379,everydayazb,1,0.2694230380357087,0.34959417705444695,,
380,tabriz,1,0.26909653740917494,0.352551403329205,,
381,myfeatureshot,1,0.2758687172552507,0.3524775082376641,,
382,everydaymiddleeast,1,0.2847107804285276,0.353876325139604,,
383,burnmagazine,1,0.2782507317433475,0.35232165385163605,,
384,everydaybakhish,1,0.2686882486660442,0.353274138769896,,
385,ig_persia,1,0.26814843858341664,0.3512764742942679,,
386,routinism,1,0.2689120604158164,0.3489207884345628,,
387,everydaytabriz,1,0.2685019156383975,0.3502634457457116,,
388,bnw_planet,1,0.27372592294948006,0.35589411637676976,,
389,1415iran,1,0.2683169590887562,0.35207389832324665,,
390,uspiran,1,0.2709850734328335,0.3528624039498387,,
391,storiesthatmatter,1,0.3093683935085263,0.37087265406882836,,
392,regrann,1,0.2994348732495714,0.34147294289852903,,
393,cityfarming,1,0.30311423032869655,0.3269216699487651,,
394,rice,1,0.29694064686483734,0.3273838182677612,,
395,somalia,1,0.2909833221601755,0.3459683588014494,,
396,handsinframe,1,0.28451511185551664,0.3416699545030469,,
397,womenphotojournalism,1,0.28770239395143776,0.34441635012233773,,
398,holdinghands,1,0.2837154987279473,0.3436911619418494,,
399,thatsdarling,1,0.2851583080064141,0.34094662869838327,,
400,lenscultureportraits,1,0.28702600079220386,0.34528861953667067,,
401,acolorstory,1,0.2871735828133737,0.34364899015310835,,
402,visualsgang,1,0.2834403584328428,0.34281152536431236,,
403,justbackfrom,1,0.2920593528855226,0.3447436332909194,,
404,somaliland,1,0.28964494851778605,0.34564040420394365,,
405,mycanon,1,0.28997601539313517,0.34915122324924697,,
406,canonphotos,1,0.290840611646085,0.3445295402177276,,
407,hiking,1,0.31028832809108897,0.33669989278357837,,
408,wanderer,1,0.3105307175476611,0.33773139577680844,,
409,instagramers,1,0.2966928013105218,0.3485274198457922,,
410,clean,1,0.30996950048978766,0.3386208958731984,,
411,minimalism,1,0.31542513258765764,0.3331840299625522,,
412,wildlife,1,0.3042855941327332,0.34853081135032143,,
413,reasontoroam,1,0.3105273529249544,0.3393642151673267,,
414,beachsurf,1,0.31126249280466806,0.33715810353046755,,
415,standupagainstpollution,1,0.3103076201270516,0.33596381497215444,,
416,canon_photos,1,0.3018293145380473,0.34763678376240503,,
417,mysummerlookslike,1,0.3117969078850355,0.33795492117126824,,
418,afterlight,1,0.3112805420365,0.3394271988645396,,
419,like,1,0.29486131421959383,0.3365564045118716,,
420,plastic,1,0.30884801484435387,0.33604654870777734,,
421,igmasters,1,0.31463645167645626,0.3453659857264145,,
422,recycle,1,0.30519644292925413,0.33389186679923516,,
423,aussie,1,0.3113724792878364,0.33631109479934024,,
424,naturevictoria,1,0.31235978976963324,0.3372045152717577,,
425,minimalist,1,0.3120570162835119,0.3392297580462239,,
426,candyminimal,1,0.31257537568716603,0.338551009526325,,
427,findyourpark,1,0.3388385000947439,0.39801488862688794,,
430,rockymountains,1,0.2955678999265806,0.30288939883356336,,
432,repost,1,0.29674624052755183,0.3461980248716893,,
433,aminbayani,1,0.25748724645894466,0.34452654410405864,,
437,womensrights,1,0.28361329920033196,0.3261237270562286,,
438,bangladesh,1,0.28910961210789377,0.3465295714593698,,
439,womenandgirls,1,0.28520640349822696,0.32557021300542677,,
440,waterislife,1,0.28917343333486656,0.34428586475218476,,
441,caspianseaproject,1,0.2791976162551911,0.3523774928563981,,
442,documentryphotography,1,0.27874055229773925,0.3564828048937759,,
443,socialmedia,1,0.27881072311051097,0.35513663718779914,,
444,bnw_life,1,0.2778350968926225,0.3542113003853885,,
446,socialissues,1,0.2776035192449015,0.35334899309618467,,
447,everydayasia,1,0.2843194181868388,0.3526730794659747,,
448,contemporaryissues,1,0.27882178133859625,0.35361000989631114,,
449,everydayrussia,1,0.2788718817451613,0.3514742480582979,,
450,caspiansea,1,0.2778993093561908,0.35524723133144437,,
451,bnw,1,0.28221353971022983,0.35692623174127475,,
454,mining,1,0.29187580776417343,0.3282342701801538,,
455,globalhealth,1,0.30191040868520064,0.3082571912244636,,
458,riverofgold,1,0.29791157182027483,0.30824452257705776,,
459,christina,1,0.28306870627364555,0.3582421560472627,,
460,canonphoto,1,0.28417132540162104,0.3578851058103801,,
461,cairo,1,0.2865505044998041,0.3555998062336972,,
462,black,1,0.2825332039946117,0.35453148163769455,,
463,man,1,0.28332973589057403,0.35945971777383173,,
464,blackwhite,1,0.28326962439884956,0.35641203649074593,,
465,natgeotravel,1,0.293266406679604,0.3562758491095689,,
466,photooftheday,1,0.2934124051758149,0.35341297152184115,,
467,everydaycairo,1,0.2870776002546787,0.3565360758243173,,
468,christmas,1,0.28223728999993486,0.3583925644026794,,
469,christians,1,0.28268999094013025,0.3592201696545636,,
470,everydayegypt,1,0.2887522839482663,0.3559319092886439,,
471,blackandwhite,1,0.2857187873151553,0.3495755968916276,,
472,blackandgrey,1,0.2823665763678238,0.3556859044266145,,
473,egypt,1,0.2877866970832376,0.3563314527190398,,
474,dailynewsegypt,1,0.2837665607545159,0.3532757827571043,,
475,climatechangephilippines,1,0.2930314868183649,0.3132396137498919,,
477,girlpower,1,0.2752651112934211,0.3344861527868956,,
478,colorcrush,1,0.2917139694861616,0.33739951061474055,,
479,portrait,1,0.2855834382426552,0.35080022550468193,,
480,portraitphotography,1,0.2907740129790412,0.3437443124944815,,
482,dametraveler,1,0.28635798571007637,0.34096474555507855,,
487,8abril,1,0.2692761458280895,0.35533073334236936,,
488,pristina,1,0.2676457171644679,0.3313472267808706,,
489,prishtina,1,0.2686831819187982,0.329739499805024,,
490,clouds,1,0.2941826587060819,0.35528966295781433,,
491,kosovocoal,1,0.2667738326246563,0.332936803511491,,
492,kosovo,1,0.27310301968242834,0.34273136994026665,,
493,air,1,0.2970532629921105,0.35911473404483574,,
494,solidarityforkendeng,1,0.2812640400292532,0.37011507479585787,,
499,exhibition,1,0.28809319775781006,0.3329314620319149,,
500,singapore,1,0.281748889939574,0.3544461361546232,,
501,kashmir,1,0.2691390317742004,0.3384404712318755,,
507,gogreen,1,0.3059047012656326,0.33323805156021197,,
509,ajeinpictures,1,0.2968599044491503,0.36278979232269803,,
510,treeoflife,1,0.29794294244307035,0.30274837892054907,,
514,guardiantravelsnaps,1,0.26937845094357193,0.3749173212372004,,
515,weareexplorers,1,0.3033879446593511,0.3443229329471471,,
516,sustainable,1,0.2977284797004165,0.34167955234843733,,
517,lifeofadventure,1,0.3006542445042536,0.34792653357829206,,
518,travel,1,0.2942951462796979,0.348650297856315,,
519,borneo,1,0.2995292867737677,0.34441157289598057,,
520,offthegrid,1,0.30320062894816985,0.34530786161990495,,
521,vlog,1,0.2979321588407297,0.3449166200108777,,
522,kalimantan,1,0.3005166146229012,0.34663746037099985,,
523,happy,1,0.2941366547040045,0.34527355220156697,,
524,startwith1thing,1,0.2992262945043061,0.3454157980842167,,
525,tanjungputing,1,0.2988328720042426,0.34432841889849836,,
526,natgeowild,1,0.30147288234882774,0.3469531813531943,,
528,environmentalism,1,0.2980291529874162,0.33723877877542474,,
530,amazon,1,0.29621709059018336,0.33658335504417264,,
531,amazondeforestation,1,0.2984407617230979,0.33218205200736656,,
533,brazil,1,0.29198371375933596,0.3400552796059044,,
535,amapa,1,0.29927140646657574,0.3317567974813043,,
537,amazonrainforest,1,0.299455581916856,0.3366467421848237,,
538,trees,1,0.2945565017343614,0.34376915367184147,,
539,6abril,1,0.26923888338731056,0.3561172383368104,,
540,api,1,0.2794259827091824,0.33627833000833396,,
541,parasites,1,0.27872215159517255,0.3371079466702794,,
543,animals,1,0.28730589398748413,0.34169658781233053,,
544,pesticides,1,0.2800054303595465,0.3371265340608806,,
545,profumodiprimavera,1,0.2790088584625919,0.33831967810668345,,
546,honey,1,0.27787675328924527,0.3376885056881097,,
547,capturethemoment,1,0.2792817789604875,0.3347474759375863,,
548,flyaway,1,0.2802043416905755,0.3357093720141359,,
549,figtree,1,0.35928419632835407,0.36514610904014577,,
550,springisintheair,1,0.27711029171728563,0.3387623847143558,,
551,yourshotphotographer,1,0.29278261046864723,0.34836346674189267,,
552,capturedmoment,1,0.27836987844004657,0.3354586951777716,,
553,inquinamento,1,0.2763829072550337,0.3379675774932895,,
554,primavera,1,0.2769665639103748,0.3370856395398577,,
557,honeybee,1,0.2773945335091885,0.33602436588075346,,
558,colorshots,1,0.27622218246560787,0.3364185829442096,,
560,pollination,1,0.2796453694155178,0.33375525701627956,,
561,bees,1,0.27713095916798985,0.33502583974060574,,
562,streetphotos,1,0.2783056672348697,0.33424200236115864,,
563,tedgrambeau,1,0.31030940527600687,0.364608176476039,,
564,opensociety,1,0.27655883626937616,0.34980000292595415,,
565,slugsaver,1,0.3162474381685485,0.32846427117599747,,
566,sculpey,1,0.3166220182060547,0.326706523706713,,
567,slugsavers,1,0.3177201191573485,0.3278172479746297,,
568,handmade,1,0.30389396086296777,0.32698027655351214,,
569,actnow,1,0.31475895298789,0.33243811057938866,,
570,pinkslug,1,0.317207459829271,0.32543115962760494,,
571,thepinkslug,1,0.31806546620820664,0.32888061963575704,,
572,kaputar,1,0.3178934201775031,0.32646563499331793,,
573,norway,1,0.3076147531305187,0.3423151380814853,,
574,streetart,1,0.319128620231887,0.3271498521044671,,
575,abajoladictadura,1,0.26889502561825274,0.35493227551087125,,
577,tropicice,1,0.3005263833637007,0.33017815054171984,,
578,placesofclimatechangeindialog,1,0.2996609687176526,0.33009876349414446,,
579,serengeti,1,0.3038628553980904,0.3206717609478633,,
580,photo,1,0.2905859093024969,0.34796711271657693,,
581,adventureisoutthere,1,0.3032779894234786,0.3517871590000736,,
582,frozenplanet,1,0.3043154783669048,0.34965049531804127,,
583,norge,1,0.30537373765711767,0.3484585619135689,,
584,igersarctic,1,0.3042732272310022,0.35147549760441577,,
585,millennium_images,1,0.30514087606178164,0.3503391803754025,,
586,ice,1,0.30296525332479557,0.3525964056802367,,
587,svalbard,1,0.306305219441195,0.3560378289525613,,
588,adventure,1,0.3027616663665379,0.3502432565341975,,
589,mountains,1,0.31193115250033265,0.34864150981775893,,
590,photographer,1,0.2971616765834299,0.3510461681589011,,
591,igerssvalbard,1,0.3050090808337536,0.35211212833850974,,
592,cold,1,0.30088769471860083,0.35252484545366525,,
593,spitsbergen,1,0.3058446278431089,0.35634693997832206,,
594,polar,1,0.3032505381950945,0.34685347230520064,,
595,ig_svalbard,1,0.3056227397202946,0.351306089773519,,
597,tbt,1,0.28334205716556676,0.33534463056134534,,
